sector_id,area_m2,LST,NDVI,vegetation_cover_pct,vulnerability_index,vulnerability_class,population_density_per_km2,population_density_class,dist_hospital_km,outdoor_exposure,HHSI_season_mean,HHSI_season_max,danger_days
SEC-L129,900.0,36.2,0.3,14.8,0.557,Moderate,19418.0,High,1.21,Low,37.441095890410956,49.79,20
SEC-L130,900.0,36.2,0.29,13.8,0.597,Moderate,23140.4,High,1.18,Low,37.825753424657535,50.3,25
SEC-L131,900.0,36.1,0.34,19.0,0.351,Moderate,8037.7,Medium,1.15,Low,35.45835616438356,47.15,3
SEC-L132,900.0,36.0,0.42,29.0,0.333,Moderate,8037.7,Medium,1.13,Low,35.28520547945206,46.92,1
SEC-L133,900.0,36.0,0.5,41.1,0.313,Low,8037.7,Medium,1.1,Low,35.092465753424655,46.67,1
SEC-L134,900.0,36.0,0.51,42.8,0.237,Low,4271.9,Medium,1.08,Low,34.36150684931507,45.69,0
SEC-L135,900.0,36.5,0.48,37.9,0.222,Low,4271.9,Medium,1.05,Low,34.216849315068494,45.5,0
SEC-L136,900.0,36.7,0.37,22.5,0.224,Low,4271.9,Medium,1.03,Low,34.23616438356164,45.53,0
SEC-L137,900.0,37.0,0.26,11.1,0.429,Moderate,17418.2,High,1.0,Medium,36.209315068493154,48.15,13
SEC-L138,900.0,37.2,0.32,16.8,0.498,Moderate,21219.3,High,0.98,Medium,36.8727397260274,49.03,17
SEC-L139,900.0,37.4,0.32,16.8,0.515,Moderate,21219.3,High,0.95,High,37.03671232876712,49.25,18
SEC-L140,900.0,37.3,0.31,15.8,0.535,Moderate,21219.3,High,0.93,High,37.22876712328767,49.51,19
SEC-L141,900.0,37.3,0.29,13.8,0.538,Moderate,19959.4,High,0.9,High,37.25753424657535,49.55,19
SEC-L142,900.0,37.0,0.22,8.0,0.564,Moderate,19959.4,High,0.88,High,37.508630136986305,49.88,20
SEC-L143,900.0,37.0,0.23,8.7,0.589,Moderate,19959.4,High,0.85,High,37.74849315068493,50.2,22
SEC-L144,900.0,37.0,0.32,16.8,0.619,Moderate,19959.4,High,0.83,Medium,38.03808219178082,50.58,26
SEC-L145,900.0,36.7,0.32,16.8,0.708,High,23670.2,High,0.81,Medium,38.89383561643836,51.72,34
SEC-L146,900.0,36.8,0.29,13.8,0.739,High,23670.2,High,0.79,Medium,39.19287671232877,52.12,35
SEC-L147,900.0,36.7,0.31,15.8,0.761,High,23670.2,High,0.77,Medium,39.40424657534247,52.4,37
SEC-L148,900.0,36.6,0.34,19.0,0.702,High,19724.3,High,0.75,Low,38.83657534246576,51.64,34
SEC-L149,900.0,36.5,0.31,15.8,0.689,High,19724.3,High,0.72,Low,38.71150684931507,51.48,32
SEC-L150,900.0,36.5,0.25,10.3,0.672,High,19724.3,High,0.71,Medium,38.54712328767123,51.26,32
SEC-L151,900.0,36.5,0.25,10.3,0.654,Moderate,19724.3,High,0.69,Medium,38.37452054794521,51.03,29
SEC-L152,900.0,37.1,0.26,11.1,0.618,Moderate,18519.4,High,0.67,High,38.028082191780825,50.57,26
SEC-L153,900.0,36.9,0.23,8.7,0.602,Moderate,18519.4,High,0.65,Medium,37.873835616438356,50.36,25
SEC-L154,900.0,36.9,0.28,12.9,0.588,Moderate,18519.4,High,0.63,Medium,37.73890410958904,50.19,22
SEC-L155,900.0,36.9,0.5,41.1,0.507,Moderate,13963.8,High,0.62,Low,36.95890410958904,49.15,17
SEC-L156,900.0,36.8,0.5,41.1,0.496,Moderate,13963.8,High,0.6,Low,36.85342465753425,49.01,17
SEC-L157,900.0,36.8,0.5,41.1,0.485,Moderate,13963.8,High,0.59,Low,36.74780821917808,48.87,17
SEC-L158,900.0,36.7,0.49,39.5,0.475,Moderate,13963.8,High,0.58,Low,36.65164383561644,48.74,17
SEC-L159,900.0,35.9,0.44,31.8,0.341,Moderate,5425.3,Medium,0.57,Low,35.36232876712329,47.02,2
SEC-L160,900.0,36.0,0.47,36.3,0.346,Moderate,5425.3,Medium,0.56,Low,35.41013698630137,47.09,2
SEC-L161,900.0,35.8,0.64,67.3,0.351,Moderate,5425.3,Medium,0.55,Low,35.45835616438356,47.15,3
SEC-L162,900.0,35.8,0.58,55.3,0.355,Moderate,5425.3,Medium,0.54,Low,35.496986301369866,47.2,3
SEC-L163,900.0,35.9,0.61,61.2,0.326,Low,3303.2,Low,0.54,Low,35.21808219178082,46.83,1
SEC-L164,900.0,36.0,0.68,76.0,0.33,Moderate,3303.2,Low,0.54,Low,35.25671232876713,46.88,1
SEC-L165,900.0,36.3,0.59,57.2,0.332,Moderate,3303.2,Low,0.53,Low,35.27575342465754,46.91,1
SEC-L166,900.0,36.7,0.51,42.8,0.451,Moderate,11060.7,Medium,0.53,Low,36.42123287671233,48.43,15
SEC-L167,900.0,37.2,0.38,23.7,0.451,Moderate,11060.7,Medium,0.53,Medium,36.42123287671233,48.43,15
SEC-L168,900.0,37.6,0.28,12.9,0.45,Moderate,11060.7,Medium,0.54,High,36.410821917808214,48.42,15
SEC-L169,900.0,38.0,0.35,20.1,0.449,Moderate,11060.7,Medium,0.54,High,36.40123287671233,48.41,15
SEC-M101,900.0,37.6,0.33,17.9,0.295,Low,5798.7,Medium,2.0,High,34.91986301369863,46.44,1
SEC-M102,900.0,37.9,0.24,9.5,0.297,Low,5798.7,Medium,1.97,High,34.93890410958904,46.46,1
SEC-M103,900.0,38.1,0.2,6.6,0.3,Low,5798.7,Medium,1.94,High,34.96739726027397,46.5,1
SEC-M104,900.0,38.0,0.17,4.8,0.303,Low,5798.7,Medium,1.92,High,34.99643835616438,46.54,1
SEC-M105,900.0,38.0,0.21,7.2,0.272,Low,3549.3,Low,1.89,High,34.69794520547945,46.14,1
SEC-M106,900.0,37.7,0.29,13.8,0.276,Low,3549.3,Low,1.86,High,34.736712328767126,46.19,1
SEC-M107,900.0,37.5,0.29,13.8,0.279,Low,3549.3,Low,1.83,High,34.765068493150686,46.23,1
SEC-M108,900.0,37.3,0.29,13.8,0.283,Low,3549.3,Low,1.8,High,34.80328767123287,46.28,1
SEC-M109,900.0,37.2,0.35,20.1,0.3,Low,4353.5,Medium,1.77,Medium,34.96739726027397,46.5,1
SEC-M110,900.0,37.1,0.52,44.4,0.304,Low,4353.5,Medium,1.74,Low,35.00630136986302,46.55,1
SEC-M111,900.0,37.0,0.57,53.4,0.309,Low,4353.5,Medium,1.72,Low,35.05424657534247,46.61,1
SEC-M112,900.0,37.0,0.59,57.2,0.272,Low,1550.6,Low,1.69,Low,34.69794520547945,46.14,1
SEC-M113,900.0,37.0,0.49,39.5,0.278,Low,1550.6,Low,1.66,Low,34.755616438356164,46.22,1
SEC-M114,900.0,36.9,0.34,19.0,0.284,Low,1550.6,Low,1.63,Medium,34.81315068493151,46.29,1
SEC-M115,900.0,36.8,0.45,33.3,0.289,Low,1550.6,Low,1.6,Low,34.86191780821918,46.36,1
SEC-M116,900.0,36.8,0.53,46.2,0.312,Low,2629.8,Low,1.58,Low,35.08301369863014,46.65,1
SEC-M117,900.0,36.7,0.42,29.0,0.318,Low,2629.8,Low,1.55,Low,35.14054794520548,46.73,1
SEC-M118,900.0,36.6,0.41,27.6,0.323,Low,2629.8,Low,1.52,Low,35.18931506849315,46.79,1
SEC-M119,900.0,36.7,0.47,36.3,0.405,Moderate,7722.7,Medium,1.49,Low,35.97767123287671,47.84,9
SEC-M120,900.0,36.7,0.49,39.5,0.41,Moderate,7722.7,Medium,1.47,Low,36.02575342465754,47.91,10
SEC-M121,900.0,36.6,0.53,46.2,0.413,Moderate,7722.7,Medium,1.44,Low,36.05493150684932,47.95,11
SEC-M122,900.0,36.6,0.43,30.4,0.415,Moderate,7722.7,Medium,1.41,Low,36.074383561643835,47.97,11
SEC-M123,900.0,36.5,0.33,17.9,0.403,Moderate,6967.7,Medium,1.38,Low,35.95835616438356,47.82,9
SEC-M124,900.0,36.0,0.27,12.0,0.401,Moderate,6967.7,Medium,1.36,Low,35.93945205479452,47.79,9
SEC-M125,900.0,36.0,0.36,21.3,0.397,Moderate,6967.7,Medium,1.33,Low,35.90150684931507,47.74,9
SEC-M126,900.0,36.0,0.35,20.1,0.39,Moderate,6967.7,Medium,1.3,Low,35.83397260273973,47.65,8
SEC-M127,900.0,36.1,0.42,29.0,0.569,Moderate,19418.0,High,1.28,Low,37.556575342465756,49.94,20
SEC-M128,900.0,36.0,0.38,23.7,0.558,Moderate,19418.0,High,1.25,Low,37.45027397260274,49.8,20
SEC-M129,900.0,36.1,0.34,19.0,0.545,Moderate,19418.0,High,1.22,Low,37.3254794520548,49.63,20
SEC-M130,900.0,36.2,0.29,13.8,0.359,Moderate,8037.7,Medium,1.2,Low,35.535616438356165,47.25,4
SEC-M131,900.0,36.1,0.4,26.3,0.344,Moderate,8037.7,Medium,1.17,Low,35.39095890410959,47.06,2
SEC-M132,900.0,36.0,0.46,34.8,0.327,Low,8037.7,Medium,1.14,Low,35.22767123287671,46.84,1
SEC-M133,900.0,35.9,0.56,51.5,0.31,Low,8037.7,Medium,1.12,Low,35.063835616438354,46.63,1
SEC-M134,900.0,36.0,0.65,69.4,0.237,Low,4271.9,Medium,1.09,Low,34.36150684931507,45.69,0
SEC-M135,900.0,36.6,0.54,47.9,0.232,Low,4271.9,Medium,1.07,Low,34.31301369863014,45.63,0
SEC-M136,900.0,36.8,0.36,21.3,0.237,Low,4271.9,Medium,1.04,Medium,34.36150684931507,45.69,0
SEC-M137,900.0,37.0,0.3,14.8,0.501,Moderate,21219.3,High,1.02,Medium,36.90164383561644,49.07,17
SEC-M138,900.0,37.2,0.3,14.8,0.514,Moderate,21219.3,High,0.99,Medium,37.026849315068496,49.24,18
SEC-M139,900.0,37.4,0.29,13.8,0.531,Moderate,21219.3,High,0.97,High,37.19041095890411,49.46,19
SEC-M140,900.0,37.4,0.25,10.3,0.552,Moderate,21219.3,High,0.94,High,37.39260273972602,49.72,20
SEC-M141,900.0,37.3,0.25,10.3,0.554,Moderate,19959.4,High,0.92,High,37.412328767123284,49.75,20
SEC-M142,900.0,37.0,0.23,8.7,0.58,Moderate,19959.4,High,0.9,High,37.66164383561644,50.08,20
SEC-M143,900.0,37.0,0.3,14.8,0.606,Moderate,19959.4,High,0.87,Medium,37.9127397260274,50.42,25
SEC-M144,900.0,37.0,0.29,13.8,0.637,Moderate,19959.4,High,0.85,Medium,38.21082191780822,50.81,28
SEC-M145,900.0,36.8,0.3,14.8,0.727,High,23670.2,High,0.83,Medium,39.07671232876712,51.96,34
SEC-M146,900.0,36.8,0.26,11.1,0.765,High,23670.2,High,0.81,Medium,39.44219178082192,52.45,38
SEC-M147,900.0,36.7,0.3,14.8,0.8,High,23670.2,High,0.79,Medium,39.78,52.9,42
SEC-M148,900.0,36.7,0.38,23.7,0.729,High,19724.3,High,0.77,Low,39.09602739726027,51.99,34
SEC-M149,900.0,36.5,0.31,15.8,0.705,High,19724.3,High,0.75,Low,38.86602739726027,51.68,34
SEC-M150,900.0,36.5,0.28,12.9,0.683,High,19724.3,High,0.73,Medium,38.653424657534245,51.4,32
SEC-M151,900.0,36.5,0.25,10.3,0.664,High,19724.3,High,0.71,Medium,38.470958904109594,51.16,31
SEC-M152,900.0,37.1,0.3,14.8,0.627,Moderate,18519.4,High,0.69,Medium,38.114520547945204,50.68,27
SEC-M153,900.0,36.9,0.34,19.0,0.609,Moderate,18519.4,High,0.68,Medium,37.94150684931507,50.45,25
SEC-M154,900.0,36.9,0.35,20.1,0.594,Moderate,18519.4,High,0.66,Medium,37.7972602739726,50.26,23
SEC-M155,900.0,36.9,0.44,31.8,0.512,Moderate,13963.8,High,0.65,Low,37.00808219178082,49.21,17
SEC-M156,900.0,36.8,0.47,36.3,0.5,Moderate,13963.8,High,0.63,Low,36.89219178082192,49.06,17
SEC-M157,900.0,36.8,0.48,37.9,0.489,Moderate,13963.8,High,0.62,Low,36.78616438356164,48.92,17
SEC-M158,900.0,36.7,0.43,30.4,0.479,Moderate,13963.8,High,0.61,Low,36.69041095890411,48.79,17
SEC-M159,900.0,36.0,0.4,26.3,0.34,Moderate,5425.3,Medium,0.6,Low,35.352602739726024,47.01,1
SEC-M160,900.0,36.0,0.55,49.7,0.342,Moderate,5425.3,Medium,0.59,Low,35.372054794520544,47.04,2
SEC-M161,900.0,36.0,0.58,55.3,0.346,Moderate,5425.3,Medium,0.58,Low,35.41013698630137,47.09,2
SEC-M162,900.0,35.9,0.48,37.9,0.35,Moderate,5425.3,Medium,0.57,Low,35.44876712328767,47.14,3
SEC-M163,900.0,36.0,0.58,55.3,0.321,Low,3303.2,Low,0.57,Low,35.16958904109589,46.77,1
SEC-M164,900.0,36.1,0.62,63.2,0.324,Low,3303.2,Low,0.57,Low,35.19835616438356,46.81,1
SEC-M165,900.0,36.4,0.64,67.3,0.326,Low,3303.2,Low,0.56,Low,35.21808219178082,46.83,1
SEC-M166,900.0,36.8,0.59,57.2,0.445,Moderate,11060.7,Medium,0.56,Low,36.36315068493151,48.36,15
SEC-M167,900.0,37.3,0.34,19.0,0.446,Moderate,11060.7,Medium,0.56,Medium,36.37287671232876,48.37,15
SEC-M168,900.0,37.9,0.35,20.1,0.445,Moderate,11060.7,Medium,0.57,High,36.36315068493151,48.36,15
SEC-M169,900.0,38.5,0.39,25.0,0.444,Moderate,11060.7,Medium,0.57,High,36.35315068493151,48.34,15
SEC-N101,900.0,37.5,0.37,22.5,0.294,Low,5798.7,Medium,2.01,Medium,34.91,46.42,1
SEC-N102,900.0,37.7,0.29,13.8,0.296,Low,5798.7,Medium,1.98,High,34.92917808219178,46.45,1
SEC-N103,900.0,37.8,0.18,5.3,0.299,Low,5798.7,Medium,1.95,High,34.95739726027397,46.49,1
SEC-N104,900.0,37.6,0.19,5.9,0.301,Low,5798.7,Medium,1.92,High,34.97698630136986,46.51,1
SEC-N105,900.0,37.6,0.23,8.7,0.27,Low,3549.3,Low,1.9,High,34.67917808219178,46.12,1
SEC-N106,900.0,37.0,0.24,9.5,0.274,Low,3549.3,Low,1.87,High,34.71739726027397,46.17,1
SEC-N107,900.0,37.1,0.29,13.8,0.277,Low,3549.3,Low,1.84,Medium,34.74630136986301,46.21,1
SEC-N108,900.0,37.0,0.34,19.0,0.281,Low,3549.3,Low,1.81,Medium,34.784383561643835,46.26,1
SEC-N109,900.0,36.9,0.42,29.0,0.297,Low,4353.5,Medium,1.78,Low,34.93890410958904,46.46,1
SEC-N110,900.0,36.9,0.42,29.0,0.301,Low,4353.5,Medium,1.75,Low,34.97698630136986,46.51,1
SEC-N111,900.0,36.9,0.42,29.0,0.306,Low,4353.5,Medium,1.73,Low,35.025479452054796,46.58,1
SEC-N112,900.0,37.1,0.34,19.0,0.268,Low,1550.6,Low,1.7,Medium,34.65986301369863,46.09,1
SEC-N113,900.0,37.1,0.3,14.8,0.273,Low,1550.6,Low,1.67,Medium,34.70739726027397,46.15,1
SEC-N114,900.0,36.9,0.38,23.7,0.278,Low,1550.6,Low,1.64,Medium,34.755616438356164,46.22,1
SEC-N115,900.0,36.7,0.53,46.2,0.283,Low,1550.6,Low,1.62,Low,34.80328767123287,46.28,1
SEC-N116,900.0,36.6,0.54,47.9,0.305,Low,2629.8,Low,1.59,Low,35.0158904109589,46.56,1
SEC-N117,900.0,36.5,0.49,39.5,0.309,Low,2629.8,Low,1.56,Low,35.05424657534247,46.61,1
SEC-N118,900.0,36.5,0.55,49.7,0.314,Low,2629.8,Low,1.53,Low,35.10246575342466,46.68,1
SEC-N119,900.0,36.5,0.47,36.3,0.395,Moderate,7722.7,Medium,1.5,Low,35.88164383561644,47.72,8
SEC-N120,900.0,36.5,0.41,27.6,0.398,Moderate,7722.7,Medium,1.48,Low,35.91082191780822,47.75,9
SEC-N121,900.0,36.4,0.47,36.3,0.401,Moderate,7722.7,Medium,1.45,Low,35.93945205479452,47.79,9
SEC-N122,900.0,36.4,0.35,20.1,0.402,Moderate,7722.7,Medium,1.42,Low,35.949315068493156,47.8,9
SEC-N123,900.0,36.3,0.23,8.7,0.39,Moderate,6967.7,Medium,1.4,Low,35.83397260273973,47.65,8
SEC-N124,900.0,35.9,0.32,16.8,0.387,Moderate,6967.7,Medium,1.37,Low,35.804794520547944,47.61,8
SEC-N125,900.0,35.8,0.52,44.4,0.383,Moderate,6967.7,Medium,1.34,Low,35.76671232876712,47.56,7
SEC-N126,900.0,35.8,0.52,44.4,0.377,Moderate,6967.7,Medium,1.32,Low,35.70835616438356,47.48,7
SEC-N127,900.0,35.8,0.52,44.4,0.557,Moderate,19418.0,High,1.29,Low,37.441095890410956,49.79,20
SEC-N128,900.0,35.8,0.31,15.8,0.547,Moderate,19418.0,High,1.26,Low,37.34479452054794,49.66,20
SEC-N129,900.0,36.0,0.29,13.8,0.536,Moderate,19418.0,High,1.24,Low,37.238082191780826,49.52,19
SEC-N130,900.0,36.2,0.36,21.3,0.351,Moderate,8037.7,Medium,1.21,Low,35.45835616438356,47.15,3
SEC-N131,900.0,36.0,0.45,33.3,0.338,Moderate,8037.7,Medium,1.18,Low,35.333287671232874,46.99,1
SEC-N132,900.0,35.9,0.41,27.6,0.323,Low,8037.7,Medium,1.16,Low,35.18931506849315,46.79,1
SEC-N133,900.0,35.9,0.59,57.2,0.309,Low,8037.7,Medium,1.13,Low,35.05424657534247,46.61,1
SEC-N134,900.0,36.0,0.65,69.4,0.238,Low,4271.9,Medium,1.11,Low,34.37082191780822,45.71,0
SEC-N135,900.0,36.6,0.54,47.9,0.242,Low,4271.9,Medium,1.08,Low,34.409041095890416,45.76,0
SEC-N136,900.0,36.7,0.36,21.3,0.248,Low,4271.9,Medium,1.06,Low,34.46712328767123,45.83,0
SEC-N137,900.0,36.9,0.32,16.8,0.514,Moderate,21219.3,High,1.03,Medium,37.026849315068496,49.24,18
SEC-N138,900.0,37.1,0.27,12.0,0.527,Moderate,21219.3,High,1.01,High,37.15232876712329,49.4,18
SEC-N139,900.0,37.3,0.26,11.1,0.543,Moderate,21219.3,High,0.99,High,37.3058904109589,49.61,19
SEC-N140,900.0,37.2,0.23,8.7,0.563,Moderate,21219.3,High,0.96,High,37.49876712328767,49.87,20
SEC-N141,900.0,37.1,0.24,9.5,0.565,Moderate,19959.4,High,0.94,High,37.51835616438356,49.89,20
SEC-N142,900.0,37.1,0.25,10.3,0.59,Moderate,19959.4,High,0.92,High,37.75767123287671,50.21,22
SEC-N143,900.0,37.1,0.29,13.8,0.617,Moderate,19959.4,High,0.89,Medium,38.01849315068493,50.56,25
SEC-N144,900.0,37.1,0.29,13.8,0.646,Moderate,19959.4,High,0.87,Medium,38.29698630136986,50.93,29
SEC-N145,900.0,36.9,0.3,14.8,0.735,High,23670.2,High,0.85,Medium,39.15397260273973,52.07,35
SEC-N146,900.0,36.8,0.32,16.8,0.77,High,23670.2,High,0.83,Medium,39.490273972602736,52.51,39
SEC-N147,900.0,36.7,0.32,16.8,0.798,High,23670.2,High,0.81,Medium,39.75986301369863,52.87,42
SEC-N148,900.0,36.7,0.35,20.1,0.73,High,19724.3,High,0.79,Medium,39.105479452054794,52.0,34
SEC-N149,900.0,36.5,0.34,19.0,0.708,High,19724.3,High,0.77,Low,38.89383561643836,51.72,34
SEC-N150,900.0,36.5,0.25,10.3,0.686,High,19724.3,High,0.75,Medium,38.68246575342466,51.44,32
SEC-N151,900.0,36.4,0.23,8.7,0.666,High,19724.3,High,0.73,Medium,38.489863013698624,51.18,31
SEC-N152,900.0,37.1,0.38,23.7,0.63,Moderate,18519.4,High,0.72,Medium,38.143013698630135,50.72,27
SEC-N153,900.0,37.0,0.43,30.4,0.614,Moderate,18519.4,High,0.7,Low,37.990273972602736,50.52,25
SEC-N154,900.0,36.9,0.32,16.8,0.598,Moderate,18519.4,High,0.69,Medium,37.83520547945205,50.31,25
SEC-N155,900.0,36.9,0.39,25.0,0.515,Moderate,13963.8,High,0.67,Medium,37.03671232876712,49.25,18
SEC-N156,900.0,36.9,0.39,25.0,0.503,Moderate,13963.8,High,0.66,Medium,36.92095890410959,49.1,17
SEC-N157,900.0,36.9,0.35,20.1,0.492,Moderate,13963.8,High,0.65,Medium,36.815342465753425,48.96,17
SEC-N158,900.0,36.8,0.32,16.8,0.482,Moderate,13963.8,High,0.64,Medium,36.71904109589041,48.83,17
SEC-N159,900.0,36.2,0.37,22.5,0.344,Moderate,5425.3,Medium,0.63,Low,35.39095890410959,47.06,2
SEC-N160,900.0,36.2,0.54,47.9,0.338,Moderate,5425.3,Medium,0.62,Low,35.333287671232874,46.99,1
SEC-N161,900.0,36.1,0.56,51.5,0.341,Moderate,5425.3,Medium,0.61,Low,35.36232876712329,47.02,2
SEC-N162,900.0,36.0,0.54,47.9,0.345,Moderate,5425.3,Medium,0.6,Low,35.40095890410959,47.08,2
SEC-N163,900.0,36.3,0.51,42.8,0.316,Low,3303.2,Low,0.6,Low,35.12150684931507,46.7,1
SEC-N164,900.0,36.3,0.51,42.8,0.319,Low,3303.2,Low,0.6,Low,35.15027397260274,46.74,1
SEC-N165,900.0,36.7,0.52,44.4,0.321,Low,3303.2,Low,0.59,Low,35.16958904109589,46.77,1
SEC-N166,900.0,37.1,0.55,49.7,0.44,Moderate,11060.7,Medium,0.59,Low,36.31452054794521,48.29,15
SEC-N167,900.0,37.5,0.38,23.7,0.441,Moderate,11060.7,Medium,0.59,Medium,36.324246575342464,48.3,15
SEC-N168,900.0,38.0,0.45,33.3,0.44,Moderate,11060.7,Medium,0.6,Medium,36.31452054794521,48.29,15
SEC-N169,900.0,38.6,0.34,19.0,0.44,Moderate,11060.7,Medium,0.6,High,36.31452054794521,48.29,15
SEC-O101,900.0,37.3,0.31,15.8,0.293,Low,5798.7,Medium,2.02,High,34.90041095890411,46.41,1
SEC-O102,900.0,37.4,0.32,16.8,0.295,Low,5798.7,Medium,1.99,High,34.91986301369863,46.44,1
SEC-O103,900.0,37.4,0.22,8.0,0.297,Low,5798.7,Medium,1.96,High,34.93890410958904,46.46,1
SEC-O104,900.0,37.2,0.19,5.9,0.236,Low,1559.8,Low,1.93,High,34.35164383561644,45.68,0
SEC-O105,900.0,36.9,0.28,12.9,0.269,Low,3549.3,Low,1.91,Medium,34.66958904109589,46.1,1
SEC-O106,900.0,36.7,0.24,9.5,0.272,Low,3549.3,Low,1.88,Medium,34.69794520547945,46.14,1
SEC-O107,900.0,36.8,0.25,10.3,0.269,Low,3132.4,Low,1.85,Medium,34.66958904109589,46.1,1
SEC-O108,900.0,36.8,0.3,14.8,0.272,Low,3132.4,Low,1.82,Medium,34.69794520547945,46.14,1
SEC-O109,900.0,36.7,0.38,23.7,0.294,Low,4353.5,Medium,1.79,Low,34.91,46.42,1
SEC-O110,900.0,36.8,0.4,26.3,0.298,Low,4353.5,Medium,1.77,Low,34.9486301369863,46.47,1
SEC-O111,900.0,36.8,0.41,27.6,0.356,Moderate,7913.2,Medium,1.74,Low,35.50643835616438,47.22,3
SEC-O112,900.0,37.0,0.26,11.1,0.36,Moderate,7913.2,Medium,1.71,Medium,35.54520547945206,47.27,5
SEC-O113,900.0,37.0,0.23,8.7,0.268,Low,1550.6,Low,1.68,High,34.65986301369863,46.09,1
SEC-O114,900.0,36.9,0.43,30.4,0.268,Low,1269.8,Low,1.65,Low,34.65986301369863,46.09,1
SEC-O115,900.0,36.7,0.53,46.2,0.273,Low,1269.8,Low,1.63,Low,34.70739726027397,46.15,1
SEC-O116,900.0,36.5,0.52,44.4,0.297,Low,2629.8,Low,1.6,Low,34.93890410958904,46.46,1
SEC-O117,900.0,36.5,0.52,44.4,0.302,Low,2629.8,Low,1.57,Low,34.986575342465756,46.52,1
SEC-O118,900.0,36.4,0.62,63.2,0.34,Moderate,4911.7,Medium,1.54,Low,35.352602739726024,47.01,1
SEC-O119,900.0,36.4,0.63,65.2,0.343,Moderate,4911.7,Medium,1.52,Low,35.381232876712325,47.05,2
SEC-O120,900.0,36.3,0.47,36.3,0.388,Moderate,7722.7,Medium,1.49,Low,35.81479452054795,47.63,8
SEC-O121,900.0,36.2,0.38,23.7,0.39,Moderate,7751.1,Medium,1.46,Low,35.83397260273973,47.65,8
SEC-O122,900.0,36.3,0.28,12.9,0.39,Moderate,7751.1,Medium,1.44,Low,35.83397260273973,47.65,8
SEC-O123,900.0,36.2,0.23,8.7,0.389,Moderate,7751.1,Medium,1.41,Low,35.824246575342464,47.64,8
SEC-O124,900.0,35.8,0.4,26.3,0.375,Moderate,6967.7,Medium,1.38,Low,35.68931506849315,47.46,6
SEC-O125,900.0,35.7,0.61,61.2,0.275,Low,643.3,Low,1.36,Low,34.72671232876713,46.18,1
SEC-O126,900.0,35.6,0.62,63.2,0.27,Low,643.3,Low,1.33,Low,34.67917808219178,46.12,1
SEC-O127,900.0,35.6,0.42,29.0,0.546,Moderate,19418.0,High,1.3,Low,37.335068493150686,49.65,20
SEC-O128,900.0,35.6,0.27,12.0,0.584,Moderate,22530.7,High,1.28,Low,37.70082191780822,50.13,22
SEC-O129,900.0,35.9,0.41,27.6,0.574,Moderate,22530.7,High,1.25,Low,37.604383561643836,50.01,20
SEC-O130,900.0,36.0,0.52,44.4,0.563,Moderate,22530.7,High,1.23,Low,37.49876712328767,49.87,20
SEC-O131,900.0,36.0,0.46,34.8,0.332,Moderate,8037.7,Medium,1.2,Low,35.27575342465754,46.91,1
SEC-O132,900.0,35.9,0.31,15.8,0.619,Moderate,27819.9,High,1.17,Low,38.03808219178082,50.58,26
SEC-O133,900.0,35.9,0.4,26.3,0.606,Moderate,27819.9,High,1.15,Low,37.9127397260274,50.42,25
SEC-O134,900.0,36.0,0.39,25.0,0.601,Moderate,27819.9,High,1.12,Low,37.86424657534247,50.35,25
SEC-O135,900.0,36.5,0.36,21.3,0.438,Moderate,16697.3,High,1.1,Low,36.2954794520548,48.27,15
SEC-O136,900.0,36.6,0.32,16.8,0.446,Moderate,16697.3,High,1.08,Medium,36.37287671232876,48.37,15
SEC-O137,900.0,36.8,0.29,13.8,0.456,Moderate,16697.3,High,1.05,Medium,36.46876712328767,48.5,16
SEC-O138,900.0,37.0,0.25,10.3,0.538,Moderate,21219.3,High,1.03,Medium,37.25753424657535,49.55,19
SEC-O139,900.0,37.1,0.24,9.5,0.511,Moderate,18418.7,High,1.0,High,36.998082191780824,49.2,17
SEC-O140,900.0,37.1,0.29,13.8,0.531,Moderate,18418.7,High,0.98,Medium,37.19041095890411,49.46,19
SEC-O141,900.0,37.1,0.31,15.8,0.552,Moderate,18418.7,High,0.96,Medium,37.39260273972602,49.72,20
SEC-O142,900.0,37.1,0.3,14.8,0.634,Moderate,22324.6,High,0.94,Medium,38.181780821917805,50.77,27
SEC-O143,900.0,37.0,0.33,17.9,0.662,High,22324.6,High,0.91,Medium,38.451369863013696,51.13,29
SEC-O144,900.0,36.9,0.34,19.0,0.69,High,22324.6,High,0.89,Medium,38.72123287671233,51.49,32
SEC-O145,900.0,36.8,0.29,13.8,0.722,High,22324.6,High,0.87,Medium,39.029041095890406,51.9,34
SEC-O146,900.0,36.8,0.34,19.0,0.778,High,23665.6,High,0.85,Medium,39.56780821917808,52.62,39
SEC-O147,900.0,36.7,0.34,19.0,0.818,High,23665.6,High,0.83,Medium,39.95232876712329,53.13,45
SEC-O148,900.0,36.5,0.33,17.9,0.804,High,23665.6,High,0.81,Low,39.81849315068493,52.95,43
SEC-O149,900.0,36.5,0.36,21.3,0.718,High,19724.3,High,0.79,Low,38.990273972602736,51.85,34
SEC-O150,900.0,36.5,0.26,11.1,0.691,High,19540.8,High,0.78,Medium,38.73068493150685,51.5,33
SEC-O151,900.0,36.4,0.27,12.0,0.67,High,19540.8,High,0.76,Low,38.528082191780825,51.23,32
SEC-O152,900.0,37.1,0.32,16.8,0.65,Moderate,19540.8,High,0.74,Medium,38.3358904109589,50.98,29
