longitude,latitude,NDVI,NDBI,BSI,NDWI,LST,vegetation_fraction,heat_stress,vegetation_deficit,bare_soil_score,built_up_score,low_moisture_score,priority_score,priority_class,intervention_type,recommendation,planting_rank
85.80056315328683,20.25031720802852,0.06456841,0.09768535,0.12619768,-0.15432872,37.758189380000005,0.0,0.7324171382376566,1.0,0.5892531981067743,0.5187339833903497,0.19811065514431603,72.97975850407796,High,Tree Planting,High priority for tree planting or additional vegetation.,69
85.80137163704254,20.24896973510234,0.1185841,0.085118674,0.081484035,-0.15118401,37.86072998000003,0.0,0.7809215844785746,1.0,0.5072218992320948,0.4995767431967863,0.19332015893940546,72.96494504420056,High,Tree Planting,High priority for tree planting or additional vegetation.,70
85.80056315328683,20.24986805038646,0.25688556,0.01596519,0.06879337,-0.31322634,37.78211552000002,0.0,0.7437348423605415,1.0,0.4839397057644535,0.39415587428843357,0.4401674570686066,72.91437417085345,High,Tree Planting,High priority for tree planting or additional vegetation.,71
85.80020382717318,20.25031720802852,0.09268623,0.19533381,0.16983482,-0.15785715,37.55823521000002,0.0,0.6378334680678981,1.0,0.6693095494370279,0.6675939526257757,0.2034856914828952,72.88544372467906,High,Tree Planting,High priority for tree planting or additional vegetation.,72
85.80047332175842,20.250137544971697,0.1342937,0.05898223,0.11004092,-0.21533483,37.758189380000005,0.0,0.7324171382376566,1.0,0.5596121342121518,0.4597331015278502,0.2910443560042879,72.87447073563335,High,Tree Planting,High priority for tree planting or additional vegetation.,73
85.80065298481524,20.250137544971697,0.24819943,0.055741806,0.08283278,-0.2621849,37.758189380000005,0.0,0.7324171382376566,1.0,0.5096962961237088,0.45479324464787757,0.36241344330798164,72.79002546854392,High,Tree Planting,High priority for tree planting or additional vegetation.,74
85.80056315328683,20.250047713443283,0.4563107,-0.03468102,0.011181158,-0.45709664,37.78211552000002,0.0,0.7437348423605415,1.0,0.378244798060029,0.3169483764693084,0.659332380431765,72.74852481072742,High,Tree Planting,High priority for tree planting or additional vegetation.,75
85.80020382717318,20.250407039556933,0.09788866,0.16577542,0.17025201,-0.15245129,37.57703432000002,0.0,0.646725949878729,1.0,0.6700749229058545,0.6225337332833639,0.195250670824622,72.63074638102952,High,Tree Planting,High priority for tree planting or additional vegetation.,76
85.80020382717318,20.250496871085343,0.08883082,0.1798278,0.16779557,-0.14099936,37.57703432000002,0.0,0.646725949878729,1.0,0.6655683575429162,0.6439558515070873,0.17780536515131584,72.60291602608963,High,Tree Planting,High priority for tree planting or additional vegetation.,77
85.80110214245731,20.24887990357393,0.1450285,0.21340002,0.1780276,-0.19261216,37.46253065000002,0.0,0.5925626515763853,1.0,0.6843399587180091,0.6951349447192582,0.2564297605724557,72.55762598097883,High,Tree Planting,High priority for tree planting or additional vegetation.,78
85.80020382717318,20.25067653414217,0.11860462,0.093521796,0.12886144,-0.21311475,37.65564878000001,0.0,0.6839126919967521,1.0,0.594140111099227,0.5123868631147197,0.28766239556450235,72.42997501318318,High,Tree Planting,High priority for tree planting or additional vegetation.,79
85.80020382717318,20.25058670261376,0.09206753,0.1504337,0.1635347,-0.16558993,37.57703432000002,0.0,0.646725949878729,1.0,0.6577513991975128,0.5991460836755921,0.21526542737059506,72.41216459478643,High,Tree Planting,High priority for tree planting or additional vegetation.,80
85.80047332175842,20.250047713443283,0.16287452,0.031156125,0.08582879,-0.22992617,37.78211552000002,0.0,0.7437348423605415,1.0,0.5151927523339221,0.417313660051336,0.3132720841237524,72.34579399757597,High,Tree Planting,High priority for tree planting or additional vegetation.,81
85.80047332175842,20.24995788191487,0.113211885,0.049606316,0.10339025,-0.17928678,37.78211552000002,0.0,0.7437348423605415,1.0,0.5474108677198571,0.4454400110931009,0.23613053351527313,72.33891373269785,High,Tree Planting,High priority for tree planting or additional vegetation.,82
85.80056315328683,20.250496871085343,0.124539405,0.10446008,0.12784716,-0.18111454,37.65735779000002,0.0,0.6847210994341068,1.0,0.5922793210468256,0.5290617048861963,0.23891485300530169,72.10558837764057,High,Tree Planting,High priority for tree planting or additional vegetation.,83
85.80146146857095,20.24896973510234,0.09083117,0.19097555,0.1496279,-0.08803415,37.61463254,0.0,0.6645109135003875,1.0,0.6322380940936594,0.6609500132383037,0.0971207749991887,71.99960669879144,High,Tree Planting,High priority for tree planting or additional vegetation.,84
